TS1	TS2	TS3	TS4	TS5
-0.871216574	-1.2531131	-4.74255083	2.213751374	-0.970159916
0.243733783	0.308115908	-3.051388312	1.668903912	-0.26111534
-1.038516782	-2.891844922	-0.870588029	2.53575581	0.806837508
0.626886426	-2.438780029	0.678616886	1.129182094	1.696975821
-2.029225213	-2.877714805	-1.423419755	0.038523909	2.035928762
-1.314181715	-0.530050405	-3.059688702	-0.202709423	1.634375298
-1.376496426	-0.505543905	-1.893288251	0.530391131	2.598538998
0.160859349	-3.670986445	-1.214984287	-0.334760938	2.130971424
-1.680989929	-1.653233005	-1.056750331	-0.448254262	1.597084939
-1.537344282	0.653355716	-1.056061857	-1.059226384	1.641672461
-1.496566395	0.816447009	0.48041811	-0.453280464	3.053780581
-0.637020282	0.477531998	0.893919514	-1.070607682	2.754994254
-2.165929929	-1.182684285	1.486691722	-0.313600122	1.417885446
-0.911688897	-1.643294704	0.932604691	-1.745404811	-0.987480585
-1.145257552	-1.488397882	-1.104293286	-1.758419204	-0.923486692
-1.655429581	-2.338644317	0.179910413	-2.799091084	-0.845651838
-2.588231882	-3.410633938	1.906610906	-2.043026289	0.503692962
-0.664131948	-1.557471414	3.222437685	-0.666872925	1.226335802
-1.294886918	0.004057397	3.473207831	0.419838492	1.662845451
-1.58960287	-0.647943356	3.763162467	1.407556806	0.978148678
-0.753058764	0.970617492	0.246773889	0.81018388	-0.779944823
1.703115841	1.780025323	-1.731825719	1.912275176	0.661969511
3.117229548	-0.101931784	-1.608003917	3.906126933	0.874416985
3.11190322	0.432033679	-1.480500893	4.903459207	1.412073969
1.388179131	-0.267152237	-0.559026691	3.667301684	1.103682982
1.621426114	-1.383881961	-0.321829902	2.698434928	2.501815322
2.109875436	-0.421894563	0.715261537	2.583784784	3.339374616
1.326958416	1.917226836	2.007198494	1.995519217	3.586823532
0.113577934	1.717445624	2.193572379	1.374431773	3.508440248
0.326876598	-0.134502709	3.779114246	0.640453863	4.315292454
0.611047993	1.334131742	4.111432314	-1.061434227	2.95381526
0.679779585	-0.088187937	2.137429849	-1.680611112	2.786870942
0.69321354	-0.067708938	0.915495315	-2.003327102	3.431057474
0.985996997	0.118621823	-0.458082976	-3.028251179	5.446878753
-0.422154099	-0.169971738	-0.865484079	-2.576321975	4.302571546
-1.108231174	-0.108704112	-1.014262603	-2.335479021	3.260699027
1.809492438	-1.500418916	-2.199742449	-0.73353704	3.084515581
1.379048986	-0.077734667	-4.572136724	0.632832017	2.131679066
-0.271570149	-0.413753664	-6.085120426	1.890321568	2.75653577
-0.235737735	-1.581600614	-4.643184029	0.893788592	2.284126476
-0.272135725	-0.967828859	-2.202087614	1.460485282	1.653714855
-1.802486491	-0.900222071	-1.093227968	0.502911467	2.655333396
-1.575677607	1.062674656	-0.956590623	2.133103974	3.247833711
-1.914408814	1.906583698	-3.181264617	0.484285052	3.733113969
-1.580412436	0.921156431	-4.16615075	0.626554929	3.92883376
-0.097141472	0.232139086	-3.315077463	-0.174451226	4.665067207
-1.747422805	0.309587071	-4.056688769	1.457042659	4.555098896
-0.955602093	-0.070090961	-3.49603291	1.657766718	3.545057519
-0.052695544	0.948942155	-1.184477745	1.865669096	3.731442231
0.400446185	1.243795321	-1.200868038	3.295389419	3.227747721
1.14726192	-0.050887941	-2.903136402	2.239386945	2.077409579
0.631621413	1.808955806	-2.55662756	2.210383805	1.765219318
-0.428599387	0.714360611	-2.475592489	1.522082192	2.235749542
-1.231920956	-0.015737135	-3.291258435	2.061073596	0.304292625
-2.104441215	2.166828255	-3.161082086	1.593044582	1.565637018
-1.195692652	1.24165444	-4.222975848	0.792896616	2.35517821
-1.884066936	-0.760414803	-5.729531018	0.325104753	2.047217405
-1.098977948	0.135705498	-3.706870219	-0.383091474	1.871453624
-1.456167589	0.315206008	-3.53032582	-1.176392132	1.380101621
-0.837904213	-1.448332529	-2.871896171	-2.200198422	0.166416206
-0.157692488	-1.273191918	-1.487533159	-2.500036192	-1.840792602
1.426195668	-0.223045617	-2.387464419	-3.661763539	-0.368286787
-0.751137988	0.172751267	-2.951478484	-2.120050683	-0.451476605
-0.740722921	1.290986525	-3.199527859	-3.265083819	0.476785792
-2.048134908	-1.335078266	-4.319425909	-2.424998332	0.771138518
-1.464843098	-1.730110653	-5.408632064	-3.769212971	0.583229596
-1.711911682	1.7421276	-5.198939262	-3.520656013	0.638352605
-0.406140745	1.738365104	-4.695609721	-4.45094781	1.877638709
-1.466351063	0.627310404	-5.929273679	-4.79424921	-1.033363392
-0.874678881	-0.066094222	-7.616588621	-4.086142911	-0.97465965
-0.715086817	0.894611575	-7.21407025	-3.510122258	0.165481885
0.794045398	-0.491853272	-7.534318105	-3.361321483	1.951519915
-0.770052987	-1.063219982	-8.386417377	-2.692855652	2.806058111
0.421069768	2.179594135	-8.667047947	-3.116512638	3.345193705
-1.700766189	0.685292793	-6.951550907	-1.548349849	5.354650906
-0.639519661	-1.500073974	-4.956419395	-3.083213682	2.928259842
0.62773803	-1.387694659	-6.103516997	-3.761179564	3.863230104
-0.97277719	1.346145186	-7.181892751	-6.090063415	3.784955303
0.724877738	2.755087509	-7.918169984	-3.629440249	2.507267108
1.231490018	0.435543405	-6.979341302	-3.460398657	3.000404522
1.809465641	-0.706509723	-4.4838543	-2.057222885	4.431933231
1.402739785	-0.734436864	-1.870362496	-1.80846729	4.011431178
1.270088672	0.510209194	1.793840378	-2.207300511	3.668320183
2.313898972	0.260299216	4.510812184	-3.630483435	3.7423504
2.242448467	-0.475242274	2.725666507	-4.156020578	3.276970128
2.561164548	-1.184269822	0.945388675	-2.717115434	1.387977791
2.293743719	-1.399409467	1.380829037	-1.801238489	1.751191386
2.222583953	-0.64196817	2.937086841	-0.650629512	0.034155858
-0.476308621	-0.437149753	3.555069499	-0.30879463	-0.631497681
-0.751460739	-0.319858339	2.348670686	-0.217210557	-0.33937209
-1.78207397	-0.392553872	-0.283905128	-0.467466765	-1.097691603
-2.254363172	0.800183543	-0.568641888	-0.562459174	-1.256782447
-1.386609239	-0.231616811	-0.293755684	-0.587322675	-1.62279995
-1.851090242	-1.692981807	1.204049892	-0.176905521	0.12301714
-1.128701284	-1.334930718	2.03031335	-0.472220401	0.622314422
-1.085779522	-1.628391363	1.359573084	-0.124310988	-0.391776176
-1.420416571	0.293115295	1.309471287	-0.331951571	0.451543687
-0.134567817	0.752315421	2.50700234	-0.356354818	-1.338056039
0.038481143	-0.006986963	3.18561051	0.856287968	-2.068382998
-0.797331878	-0.517434345	1.826639034	1.396411668	-2.984046203
0.03329702	1.111020097	1.454863543	0.548279597	-3.155732551
-0.453762547	1.147156954	1.170209032	-1.294014145	-3.608190711
-0.272537112	-0.844378323	2.167330368	-0.476259041	-3.160678255
0.990456407	0.369952839	3.403404948	-1.564798298	-2.596827021
-0.693073811	1.170797847	3.773994108	-0.451342038	-2.47016095
0.043494433	0.466479058	3.863486144	0.119707811	-3.137896949
0.64423431	-0.559073409	3.102437465	0.853994084	-3.202987049
-0.098504461	-1.489133562	2.125766449	-0.238565348	-1.879119249
1.176120166	0.931191417	1.835343946	-0.516354957	-2.334822323
2.183974126	1.608940154	1.589767734	-0.106078858	-1.397756829
2.252432169	0.103936934	1.532583707	-0.809116596	-1.224869447
1.923924219	1.153001211	1.291666281	-0.94768067	-1.410981454
1.905377802	0.540144829	1.469768647	0.37384089	-0.570890812
0.921776449	-1.214530079	1.411908159	-0.073019012	-0.003369728
1.304561995	0.699391717	-0.199338192	1.047934211	-0.20029092
0.47786812	0.295995781	0.089402884	-0.263600893	-0.527797108
-1.598446558	-1.470885607	2.381003766	-1.298995201	-1.217425977
-0.682804987	1.155157381	2.668032052	0.485332864	0.590965888
-2.094955303	0.395718998	0.620746564	-0.100428323	0.882872653
-0.111907025	-1.016778721	-2.812054594	0.203947211	1.179112592
-1.51124148	-1.423589783	-4.292397653	-0.712644484	0.217333373
-0.020953536	-0.864479167	-3.447744323	-0.804988229	-0.764948511
-0.014751469	-1.305199828	-2.746483194	-0.370628386	-0.873314502
0.665087429	-0.960531153	-2.506745084	0.282854435	0.193808015
-0.554237842	1.750635966	-2.075806265	-0.649478599	-1.01457045
-1.509306652	-0.09244549	-0.985705869	-0.593405977	0.351200792
1.161249609	-0.785567831	-0.456005247	-2.329448847	1.101525721
1.790341982	-0.341085291	0.699512848	-3.623433286	2.094720339
0.731604455	2.255112679	0.199854471	-4.199671425	2.618001855
0.410678024	-0.431396618	-0.779563046	-6.033527416	4.119522122
0.777786222	-3.858120143	-0.646533275	-4.547979076	2.376844818
0.25555432	-0.545926427	-2.046447489	-5.283969263	3.146000993
2.482408611	0.579175651	-2.716705101	-5.354523087	3.24110296
2.309897775	0.795714689	-2.26407154	-4.285465168	2.413654401
2.040009445	-1.087024585	-2.441976613	-4.197819495	3.290828752
2.883157671	-3.046519926	-1.685962497	-2.003681632	3.535276547
2.849592759	-1.032520153	-2.601383844	-1.84943862	4.174421401
2.588833835	2.259619347	-4.949271649	-1.367722469	3.39912101
4.075036408	0.279027824	-4.712758637	0.463757404	1.65744372
3.490366372	0.666986763	-1.978066832	0.168535264	2.066915391
4.290403192	1.595971677	0.158073105	-0.233678533	-0.108635332
2.237453148	-0.32541762	2.028152036	-2.199400687	-0.477541805
1.069067477	-0.223089033	1.982506198	-1.884788343	-1.205821588
